url,object_id,name,title,popularity,votes,verified,description,stack_count,type,category,layer,function
https://stackshare.io/kraken,Service_965,Kraken.io,Image optimization and compression API,82.0,7,False,"It supports JPEG, PNG and GIF files. You can optimize your images in two ways - by providing an URL of the image you want to optimize or by uploading an image file directly to its API.",5,service,assets-and-media,application and data,image-processing-and-management
https://stackshare.io/sprout-social,Service_6033,Sprout Social,A social media management and optimization platform for businesses all over the world.,81.7,0,True,"It is a social media management tool created to help businesses grow their social media presence. You can understand and reach your audience, engage your community and measure performance with the only all-in-one social media management platform built for connection.",8,service,support-sales-and-marketing,business tools,social-media-tools
https://stackshare.io/awesomplete,Service_4984,Awesomplete,JavaScript library to create an autocomplete widget ,81.6,2,False,"It is Ultra lightweight, customizable, simple autocomplete widget with zero dependencies, built with modern standards for modern browsers.",45,service,libraries,application and data,javascript-ui-libraries
https://stackshare.io/epsagon,Service_9799,Epsagon,Instantly understand your microservices,81.5,6,True,"Epsagon enables teams to instantly visualize, understand and optimize their microservice architectures. With our unique lightweight auto-instrumentation, gaps in data and manual work associated with other APM solutions are eliminated, provi",7,service,monitoring,devops,exception-monitoring
https://stackshare.io/snowpack,Service_21657,Snowpack,The faster frontend build tool,81.5,0,False,"It is a lightning-fast frontend build tool, designed for the modern web. It is an alternative to heavier, more complex bundlers like webpack or Parcel in your development workflow.",7,service,build-test-deploy,devops,javascript-build-tools
https://stackshare.io/bosun,Service_3344,Bosun,Open-source monitoring and alerting system by Stack Exchange,81.0,3,False,"Bosun is an open-source, MIT licensed, monitoring and alerting system by Stack Exchange. It has an expressive domain specific language for evaluating alerts and creating detailed notifications. It also lets you test your alerts against history for a faster development experience.",5,service,monitoring,devops,monitoring-tools
https://stackshare.io/isotope,Service_5506,Isotope,Filter & sort magical layouts,81.0,0,False,"It is a JavaScript library that makes it easy to sort, filter, and add Masonry layouts to items on a webpage",25,service,libraries,application and data,javascript-ui-libraries
https://stackshare.io/tailscale,Service_12662,Tailscale,Private networks made easy,81.0,0,False,"It connect all your devices using WireGuard, without the hassle. Create a secure network between your servers, computers, and cloud instances. Even when separated by firewalls or subnets, Tailscale just works.
It makes it as easy as installing an app and signing in.",11,service,application-hosting,application and data,virtual-private-cloud
https://stackshare.io/cf-ui,Service_5233,cf-ui,"A set of over 50 packages used to build UIs at CloudFlare using projects such as React, Redux, npm, Lerna, and more",81.0,0,True,"While moving to React, we’ve taken our existing Backbone UI framework and rebuilt it from scratch on top of React. This includes over 50 packages that include dozens of components, utilities, test helpers, and more.",2,service,libraries,application and data,javascript-ui-libraries
https://stackshare.io/valhalla,Service_3132,Valhalla,An open source routing engine ,81.0,2,True,"Valhalla is Mapzen’s open-source routing service for client-side routing applications and hosted solutions. If you are looking to avoid the challenge of data creation and database administration, you can get high-quality routes and navigational guidance with clear directions through a simple API call.",3,service,application-utilities,utilities,mapping-apis
https://stackshare.io/apache-cxf,Service_3348,Apache CXF,An open source services framework,81.0,0,False,"It helps you build and develop services using frontend programming APIs, like JAX-WS and JAX-RS. These services can speak a variety of protocols such as SOAP, XML/HTTP, RESTful HTTP, or CORBA and work over a variety of transports such as HTTP, JMS or JBI.",3,service,build-test-deploy,devops,composable-web-service-framework
https://stackshare.io/smooch,Service_4448,Smooch,Enabling Messaging for Businesses,81.0,1,False,"Smooch is the best software platform to build messaging experiences. Get access to the largest set of channels with a single API, and the most reliable infrastructure.",11,service,communications,utilities,chatbot-platforms-and-tools
https://stackshare.io/altair-graphql,Service_7925,Altair GraphQL,A beautiful feature-rich GraphQL Client for all platforms,80.9,6,True,"A beautiful feature-rich GraphQL Client IDE for all platforms. Enables you interact with any GraphQL server you are authorized to access from any platform you are on. Much like Postman for GraphQL, you can easily test and optimize your Grap",8,service,languages-and-frameworks,application and data,graphql-tools
https://stackshare.io/m3,Service_10455,M3,"Open source metrics platform built on M3DB, a distributed time-series database by Uber",80.7,0,True,"A Prometheus and Graphite compatible metrics platform which includes a native distributed time series database, a highly dynamic and performant aggregation service, query engine and other supporting infrastructure.",2,service,monitoring,devops,monitoring-tools
https://stackshare.io/medusajs,Service_40375,Medusa,The open-source Shopify alternative,80.5,0,False,It is an open-source headless commerce engine that enables developers to create amazing digital commerce experiences.,3,service,application-utilities,utilities,ecommerce
https://stackshare.io/pocketbase,Service_40995,PocketBase,Open Source realtime backend in one file,80.5,0,False,It is an open source backend for your next SaaS and mobile app in 1 file. It could be used as a standalone app or as a Go framework/toolkit that enables you to build your own custom app specific business logic and still have a single portable executable at the end.,8,service,application-hosting,application and data,realtime-backend-api
https://stackshare.io/padrino,Service_1000,Padrino,A powerful full-featured ruby framework built on top of the Sinatra,80.4,9,False,Padrino is a ruby framework built upon the excellent Sinatra Microframework. Padrino was created to make it fun and easy to code more advanced web applications while still adhering to the spirit that makes Sinatra great!,4,service,languages-and-frameworks,application and data,frameworks
https://stackshare.io/anima-app,Service_9464,Anima App,Continuous design-to-development platform,80.0,0,True,"Anima transforms designs into workable developer-friendly React code, helping designers and developers to work more efficiently by improving collaboration and minimizing grunt work.",2,service,design,business tools,mockups-to-code-as-a-service
https://stackshare.io/mockk,Service_11807,mockk,Mocking library for Kotlin,80.0,0,False,"It is an open-source library focused on making mocking in Kotlin great. It is a library with the possibility of mocking default arguments, final classes, varargs, coroutines and extension methods.",13,service,build-test-deploy,devops,testing-frameworks
https://stackshare.io/trpc,Service_48661,tRPC,Build fully typesafe APIs without code generation or schemas,80.0,0,False,"It allows you to easily build & consume fully typesafe APIs without schemas or code generation. It is well-tested and production ready. Experience the full power of TypeScript inference to boost productivity
for your full-stack application.",7,service,application-utilities,utilities,api-tools
https://stackshare.io/sketchup,Service_8577,SketchUp,A 3D modeling computer program for a wide range of drawing applications,80.0,0,False,"It is 3D modeling software that’s easy to use and has an extensive database of user-created models. You can use it to sketch (or import) models to assist with all kinds of projects—furniture building, video game creation, 3D printing, interior design, and whatever else you can think of.

",3,service,build-test-deploy,devops,architecture-design-tools
https://stackshare.io/forest,Service_5270,Forest,Forest Admin does all the heavy lifting of building the admin panel of your application,80.0,3,True,Forest Admin does all the heavy lifting of building the admin panel of your web application and provides an API-based framework to implement all your specific business processes.,12,service,data-stores,application and data,database-tools
https://stackshare.io/prepros,Service_3292,Prepros,"Compile Sass, Less, Stylus, Jade, CoffeeScript on Mac, Windows & Linux with Live Browser Reload",80.0,21,False,"It is an interface tool which handles pre-processing, and other front-end tasks. Its greatest strength is the incredible ease with which it allows you to use pre-processors of various kinds, be they for CSS, HTML or JavaScript.
",4,service,build-test-deploy,devops,live-reloading
https://stackshare.io/nanonets,Service_6713,NanoNets,Machine learning API with less data,79.9,19,True,"Build a custom machine learning model without expertise or large amount of data. Just go to nanonets, upload images, wait for few minutes and integrate nanonets API to your application.",3,service,application-utilities,utilities,machine-learning-as-a-service
https://stackshare.io/spreedly,Service_99,Spreedly,Spreedly scales payments,79.9,0,True,"Our Payments Orchestration Platform secures payments data and optimizes nearly USD 14 billion of annual transactions across virtually any payment service and gateway. 
",7,service,payments,utilities,payment-services
https://stackshare.io/famous,Service_1308,Famo.us,A JavaScript framework for everyone who wants to build beautiful experiences on any device,79.7,94,True,Famo.us is a free and open source JavaScript platform for building mobile apps and desktop experiences. What makes Famo.us unique is its JavaScript rendering engine and 3D physics engine that gives developers the power and tools to build native quality apps and animations using pure JavaScript.,3,service,libraries,application and data,javascript-ui-libraries
https://stackshare.io/pdfmake,Service_3665,pdfmake,Client/server side PDF printing in pure JavaScript,79.6,0,False,"pdfmake, client/server side PDF printing in pure JavaScript.",38,service,assets-and-media,application and data,file-conversion
https://stackshare.io/ultraedit,Service_3869,UltraEdit,A multi-purpose text editor for Microsoft Windows and Linux,79.5,2,False,"It is a powerful, fast, and secure text editor whose helpful features make every day life easier for any user type and programming language. Windows, Mac, Linux.
",3,service,build-test-deploy,devops,text-editor
https://stackshare.io/spark-nlp,Service_12514,Spark NLP,State of the Art Natural Language Processing,79.5,0,True,"It is a Natural Language Processing library built on top of Apache Spark ML. It provides simple, performant & accurate NLP annotations for machine learning pipelines that scale easily in a distributed environment. It comes with 160+ pretrained pipelines and models in more than 20+ languages.",6,service,application-utilities,utilities,nlp-sentiment-analysis
https://stackshare.io/gliffy,Service_2999,Gliffy,Online diagram creation tool,79.5,2,False,"Make flowcharts, network diagrams, uml diagrams, org charts, mind maps, wireframes, and more.",7,service,collaboration,business tools,diagramming
https://stackshare.io/bitpay,Service_3450,BitPay,"Bitcoin payments, deposited to your bank account.",79.5,0,False,"Once received, BitPay converts the bitcoin to your preferred currency and adds the full amount of the payment – without fees – to your next BitPay account settlement. Funds are then deposited to your bank account or bitcoin address.",4,service,payments,utilities,bitcoin-services
https://stackshare.io/azure-security-center,Service_10347,Azure Security Center,Gain unmatched hybrid security management and threat protection,79.5,0,False,"It is a unified infrastructure security management system that strengthens the security posture of your data centers, and provides advanced threat protection across your hybrid workloads in the cloud - whether they're in Azure or not - as well as on premises.",6,service,application-utilities,utilities,security
https://stackshare.io/palo-alto-networks,Service_12631,Palo Alto Networks,The global cybersecurity leader,79.5,0,False,"It enables your team to prevent successful cyberattacks with an automated approach that delivers consistent security across cloud. It is shaping the cloud-centric future with technology that is transforming the way people and organizations operate. Our mission is to be the cybersecurity partner of choice, protecting our digital way of life.",2,service,application-utilities,utilities,security
https://stackshare.io/waitress,Service_4737,Waitress,A production-quality pure-Python WSGI server ,79.5,7,False,It is meant to be a production-quality pure-Python WSGI server with very acceptable performance. It has no dependencies except ones which live in the Python standard library. It runs on CPython on Unix and Windows under Python 2.7+ and Python 3.4+. It is also known to run on PyPy 1.6.0 on UNIX.,1,service,application-hosting,application and data,web-server-interface
https://stackshare.io/formstack,Service_94,Formstack,"Customize, brand & launch an online form in seconds.",79.5,0,True,Formstack is an online form building application that lets you bring your forms online without any coding knowledge. The Formstack drag and drop form builder lets you build custom forms and easily collect data in your Formstack database.,5,service,application-utilities,utilities,web-forms
https://stackshare.io/splash,Service_4880,Splash,Headless browser that executes JavaScript for people crawling websites,79.5,0,True,It is a headless browser that executes JavaScript for people crawling websites. It is open source and fully integrated with Scrapy and Portia. You can also use its API to integrate with any project that needs to render JavaScript pages.,2,service,build-test-deploy,devops,headless-browsers
https://stackshare.io/simple-injector,Service_9261,Simple Injector,"An easy, flexible, and fast Dependency Injection library",79.3,0,False,"It is an easy-to-use Dependency Injection (DI) library for .NET 4+ that supports Silverlight, Windows Phone, Windows 8 including Universal apps and Mono. It is easily integrated with frameworks such as Web API, MVC, WCF, ASP.NET Core and many others. It’s easy to implement the dependency injection pattern with loosely coupled components using Simple Injector.",37,service,build-test-deploy,devops,container-tools
https://stackshare.io/sizzy,Service_6882,Sizzy,A tool for developing responsive websites crazy-fast,79.2,0,False,"Sizzy is a tool for developing responsive websites crazy-fast. It allows you to preview a URL on multiple devices at once, filter the devices, zoom them in and out, and more.",3,service,design,business tools,open-source-design-tools
https://stackshare.io/materia,Service_5736,Materia,A modern dev environment to build mobile and web applications,79.0,0,False,"Materia is an easy-to-use backend to build all kinds of applications (mobile, web, gaming and more). Materia tooling aims to manage the entire development cycle for building enterprise class backends.",5,service,build-test-deploy,devops,ide
https://stackshare.io/sqlyog,Service_8368,SQLyog,The most complete and  easy to use MySQL GUI,79.0,0,False,"It is the most complete MySQL management, GUI solution for DBAs & Devops with powertools like scheduled backups, SSH and HTTP tunneling.",3,service,data-stores,application and data,database-tools
https://stackshare.io/amazon-simpledb,Service_403,Amazon SimpleDB,Highly available and flexible non-relational data store,79.0,0,False,"Developers simply store and query data items via web services requests and Amazon SimpleDB does the rest. Behind the scenes, Amazon SimpleDB creates and manages multiple geographically distributed replicas of your data automatically to enable high availability and data durability. Amazon SimpleDB provides a simple web services interface to create and store multiple data sets, query your data easily, and return the results. Your data is automatically indexed, making it easy to quickly find the information that you need. There is no need to pre-define a schema or change a schema if new data is added later. And scale-out is as simple as creating new domains, rather than building out new servers.",7,service,data-stores,application and data,nosql-database-as-a-service
https://stackshare.io/joyent-cloud,Service_23,Joyent Cloud,Cloud Infrastructure for Real-time Web and Mobile Applications.,79.0,18,False,"Joyent is the high-performance cloud infrastructure company, offering the only solution specifically built to power real-time web and mobile applications.",6,service,application-hosting,application and data,cloud-hosting
https://stackshare.io/vulcan,Service_5637,Vulcan,DigitalOcean's API-compatible alternative to Prometheus,78.9,0,True,"Vulcan is an API-compatible alternative to Prometheus. It aims to provide a better story for long-term storage, data durability, high cardinality metrics, high availability, and scalability. Vulcan is much more complex to operate, but should integrate with ease to an existing Prometheus environment.",2,service,monitoring,devops,monitoring-tools
https://stackshare.io/thinkphp,Service_8192,ThinkPhp,A web application development framework based on PHP,78.7,0,False,"It focuses on rapid development of enterprise projects and is very popular in China where over 40,000 servers run it",31,service,languages-and-frameworks,application and data,frameworks
https://stackshare.io/effector,Service_11025,Effector,Multi-store state manager for Javascript apps,78.7,23,False,"It is an effective multi-store state manager for Javascript apps, that allows you to manage data in complex applications.",3,service,libraries,application and data,state-management-library
https://stackshare.io/frontify-0,Service_1835,Frontify,Brand management platform to connect creators and collaborators with everything they need to make your brand thrive,78.7,0,True,"Frontify is a cloud-based brand management platform for creators and collaborators of brands, connecting everything (and everyone) important to the growth of your brand.",5,service,design,business tools,graphic-design
https://stackshare.io/keymetrics,Service_2939,Keymetrics,Full Stack monitoring and app management for Node.js,78.5,31,True,"PM2 is a production process manager for Node.js applications with a built-in load balancer. It allows you to keep applications alive forever, to reload them without downtime and to facilitate common system admin tasks.",12,service,monitoring,devops,performance-monitoring
https://stackshare.io/insightly,Service_288,Insightly,The leading small business CRM and project management web app,78.5,0,False,"With integrations to Google Apps, Office 365, MailChimp, and major social media sites; great mobile apps for tablets and smart phones; and easy access to a REST API for custom integration, Insightly is the leading small business CRM.",10,service,support-sales-and-marketing,business tools,crm
https://stackshare.io/siphon,Service_4307,Siphon,Build and publish React Native apps without installing Xcode,78.5,0,False,Siphon allows you to quickly build and publish React Native apps. With Siphon you can push instant updates to your production apps. Siphon also includes a sandbox environment that lets you test React Native apps without installing Xcode or Android Studio.,0,service,mobile,utilities,cross-platform-mobile-tools
https://stackshare.io/tipe,Service_7908,Tipe,"Generate an API-first CMS from a schema file with offline prototyping, an inline editor, and with a REST or GraphQL API",78.0,34,True,All your Apps have text and your developers don't want to manage it. Create and manage your text or assets with powerful editing tools and access it from anywhere with a GraphQL or REST API.,10,service,support-sales-and-marketing,business tools,cloud-content-management-system
https://stackshare.io/azure-front-door,Service_11989,Azure Front Door,Scalable and secure entry point for fast delivery of your global applications,78.0,0,False,"The scalable and secure entry point for the fast delivery of your global applications. It enables you to define, manage, and monitor the global routing for your web traffic by optimizing for best performance and instant global failover for high availability.",7,service,assets-and-media,application and data,cdn
https://stackshare.io/js-beautifier,Service_1149,JS Beautifier,"Beautify, unpack or deobfuscate JavaScript and HTML, make JSON/JSONP readable, etc.",78.0,0,False,"This little beautifier will reformat and reindent bookmarklets, ugly JavaScript, unpack scripts packed by Dean Edward’s popular packer, as well as deobfuscate scripts processed by javascriptobfuscator.com.",0,service,libraries,application and data,javascript-utilities-and-libraries
https://stackshare.io/allienvault,Service_5789,AlienVault,Provider of unified security management & community-powered threat intelligence required to detect and act on today’s advanced threats,78.0,0,False,"It has unified the security products, intelligence and community essential for mid-size businesses to defend against today’s modern threats.",2,service,application-utilities,utilities,security
https://stackshare.io/kinsta,Service_7684,Kinsta,A WordPress hosting company offering cloud-based hosting,78.0,0,False,"They provide high performance hosting on Google Apps servers, which means your site runs on the same infrastructure as Google",17,service,support-sales-and-marketing,business tools,hosted-blogging-platforms
https://stackshare.io/passwarden,Service_21267,Passwarden,Secure storage for your passwords & personal information,78.0,0,False,"It is an easy and safe password manager. Store your passwords and other important data protected by encryption. Auto-fill login details, generate strong passwords, protect your stored data, and access your passwords from any device.",0,service,collaboration,business tools,password-management
https://stackshare.io/databox,Service_5436,Databox,Mobile Platform for Decision Makers,78.0,0,False,"It is a KPI dashboard tells you when important things change in your business. Stay up to date with alerts, scorecards, and beautiful visualizations.",9,service,analytics,utilities,business-intelligence
https://stackshare.io/codestream,Service_9531,CodeStream,The World's Best Code Discussion Tool,77.7,3,True,"CodeStream helps development teams resolve issues faster, and improve code quality by streamlining code reviews inside your IDE. CodeStream enables asynchronous communication among developers on your team, anywhere.  ",6,service,build-test-deploy,devops,ide-tools
https://stackshare.io/bedrock,Service_7524,Bedrock,A boilerplate with modern development tools for WordPress,77.5,0,False,"It is WordPress boilerplate with modern development tools. It provides easier configuration, and an improved folder structure.",5,service,support-sales-and-marketing,business tools,cms-tools
https://stackshare.io/aqueduct,Service_7086,Aqueduct,Dart on the server,77.5,9,False,"Aqueduct is an open source, server-side web framework written in Google’s Dart language. Aqueduct promises faster development, experimentation and testing – without sacrificing power.",0,service,languages-and-frameworks,application and data,microframeworks
https://stackshare.io/kubernetes-deploy,Service_7525,kubernetes-deploy,"A command-line tool that helps you ship changes to a Kubernetes namespace and understand the result, by Shopify",77.5,0,False,"kubernetes-deploy is a command line tool that helps you ship changes to a Kubernetes namespace and understand the result. At Shopify, we use it within our much-beloved, open-source Shipit deployment app.",0,service,build-test-deploy,devops,container-tools
https://stackshare.io/flair,Service_10138,Flair,A simple framework for natural language processing,77.5,1,False,"Flair allows you to apply our state-of-the-art natural language processing (NLP) models to your text, such as named entity recognition (NER), part-of-speech tagging (PoS), sense disambiguation and classification.",2,service,application-utilities,utilities,nlp-sentiment-analysis
https://stackshare.io/wit,Service_767,Wit,Natural Language for the Internet of Things. Turn speech into actionable data,77.5,0,False,"Wit enables developers to add a modern natural language interface to their app or device with minimal effort. Precisely, Wit turns sentences into structured information that the app can use. Developers don’t need to worry about Natural Language Processing algorithms, configuration data, performance and tuning. Wit encapsulates all this and lets you focus on the core features of your apps and devices.",6,service,application-utilities,utilities,nlp-sentiment-analysis
https://stackshare.io/amazon-kinesis-video-streams,Service_7994,Amazon Kinesis Video Streams,"Capture, process, and store video streams for analytics and machine learning",77.5,0,True,"Amazon Kinesis Video Streams makes it easy to securely stream video from connected devices to AWS for analytics, machine learning (ML), and other processing. Kinesis Video Streams automatically provisions and elastically scales all the infrastructure needed to ingest streaming video data from millions of devices. It also durably stores, encrypts, and indexes video data in your streams, and allows you to access your data through easy-to-use APIs.",2,service,assets-and-media,application and data,video-streaming
https://stackshare.io/freeradius,Service_5844,FreeRADIUS ,"A modular, high performance free RADIUS suite ",77.2,1,False,"It is the open source implementation of RADIUS, an IETF protocol for AAA (Authorisation, Authentication, and Accounting).. It is responsible for authenticating one third of all users on the Internet.",7,service,application-utilities,utilities,user-management-and-authentication
https://stackshare.io/modx,Service_3334,MODX,"A free, open source content management system ",77.2,3,False,"It is the web content management system (CMS) that gives you complete control over your site and content, with the flexibility and scalability to grow with your business. Get Creative Freedom. It supports your creative vision, with no restrictions and no compromise. ",21,service,support-sales-and-marketing,business tools,self-hosted-blogging-cms
https://stackshare.io/uptime-kuma,Service_40358,Uptime Kuma,A fancy self-hosted monitoring tool,77.0,0,False,"It is a self-hosted, open-source, fancy uptime monitoring, and alerting system. It can monitor HTTP, HTTP with keywords, TCP, Ping, and even DNS systems!",7,service,monitoring,devops,website-monitoring
https://stackshare.io/google-cloud-dataproc,Service_21849,Google Cloud Dataproc,A managed Spark and Hadoop service hosted on Google Cloud Platform,77.0,0,False,"It is a managed Spark and Hadoop service that lets you take advantage of open source data tools for batch processing, querying, streaming, and machine learning. It helps you create clusters quickly, manage them easily, and save money by turning clusters off when you don't need them.",9,service,data-stores,application and data,big-data-tools
https://stackshare.io/devops-stack,Service_25320,Devops Stack,Continuously deployed Kubernetes environment,77.0,0,True,"It provides a standard Kubernetes Platform, bringing together automated Provisioning as Code, Continuous Application Deployment, and readily-made configurations for the best Cloud Native tools in the industry.",4,service,build-test-deploy,devops,container-tools
https://stackshare.io/mobile-action,Service_2225,Mobile Action,"The most comprehensive App Store analytics, for free",76.8,67,True,"Mobile Action helps mobile marketing teams, developers and founders manage the app store optimization and ad campaigns of their mobile apps in an all-in-one mobile marketing platform. Mobile Action offers insights into app store optimization for clients to better position themselves in the app stores and garner the highest organic downloads that have the biggest impact on retention.",2,service,mobile,utilities,mobile-app-store-optimization
https://stackshare.io/milvus,Service_11462,Milvus,An Open Source Vector Similarity Search Engine,76.7,1,True,Milvus is an open source vector database. Built with heterogeneous computing architecture for the best cost efficiency. Searches over billion-scale vectors take only milliseconds with minimum computing resources.,3,service,application-utilities,utilities,search-engines
https://stackshare.io/aws-service-catalog,Service_3300,AWS Service Catalog,Create and manage catalogs of IT services that are approved for use on AWS,76.7,0,True,"AWS Service Catalog allows IT administrators to create, manage, and distribute catalogs of approved products to end users, who can then access the products they need in a personalized portal. Administrators can control which users have access to each application or AWS resource to enforce compliance with organizational business policies. AWS Service Catalog allows your organization to benefit from increased agility and reduced costs because end users can find and launch only the products they need from a catalog that you control.",7,service,application-utilities,utilities,cloud-access-management
https://stackshare.io/sage,Service_12070,Sage,"Manage accounting, people, operations, payments and banking",76.7,0,False,"It brings together everything you need under one platform to manage your accounting, financials, operations, people & payroll.",3,service,back-office,business tools,accounting
https://stackshare.io/dejavu,Service_4686,Dejavu,"A modern, open-source data browser for Elasticsearch",76.7,6,True,"dejaVu fits the unmet need of being a hackable data browser for Elasticsearch. Existing browsers were either built with a legacy UI and had a lacking user experience or used server side rendering (I am looking at you, Kibana).",1,service,application-utilities,utilities,search-tools
https://stackshare.io/constant-contact,Service_50,Constant Contact,Grow with Email Marketing. Guaranteed.,76.7,0,False,"As an industry leader in permission based online marketing, Constant Contact partners with the leading providers of online marketing and social media marketing solutions. ",9,service,support-sales-and-marketing,business tools,email-marketing
https://stackshare.io/crittercism,Service_249,Crittercism,"Mobile App Performance Management (APM) for iOS, Android, HTML5 and Windows Phone 8",76.7,14,True,"Crittercism, based in San Francisco, California, is the world’s first mobile application performance management (APM) solution. The company’s products monitor every aspect of mobile app performance, allowing Developers and IT Operations to deliver high performing, highly reliable, highly available mobile apps. Crittercism provides a real-time global view of app diagnostics and crashes across iOS, Android, Windows Phone 8, Hybrid and HTML5 apps and is used on more than 800 million unique devices and in more than 250 billion app sessions. The company’s investors include Google Ventures, Opus Capital and Shasta Ventures.",13,service,monitoring,devops,mobile-error-monitoring
https://stackshare.io/vero,Service_1297,Vero,Enables engineering and marketing teams collaborate on designing and implementing emails using real-time customer data.,76.6,2,True,"Vero is an event-driven email marketing platform for engineering, marketing, and product teams - it gives you the visibility and clarity to help you collaborate and move faster in designing and sending emails using real-time customer data.",17,service,support-sales-and-marketing,business tools,engagement-lifecycle-marketing
https://stackshare.io/questdb,Service_12797,QuestDB,The fastest open source time series database,76.5,17,True,"QuestDB is an open source database for time series, events, and analytical workloads with a primary focus on performance. It enhances ANSI SQL with time series extensions.",1,service,data-stores,application and data,databases
https://stackshare.io/watir,Service_2564,Watir,Selenium abstraction in ruby,76.5,0,False,"Watir, pronounced water, is an open-source (BSD) family of Ruby libraries for automating web browsers. It allows you to write tests that are easy to read and maintain. It is simple and flexible. Watir drives browsers the same way people do. It clicks links, fills in forms, presses buttons. Watir also checks results, such as…",3,service,build-test-deploy,devops,browser-testing
https://stackshare.io/react-native-ui-kitten,Service_7294,react-native-ui-kitten,Customizable and reusable react-native component kit,76.5,0,False,react-native-ui-kitten is a framework that contains a set of commonly used UI components styled in a similar way. The main idea of this framework is to move style definitions into a specific place making components reusable and styled in a single way. You just focus on business logic and it takes care of visual appearance.,3,service,mobile,utilities,mobile-ui-frameworks
https://stackshare.io/leakcanary,Service_8002,LeakCanary,A memory leak detection library for Android,76.5,0,False,"Retrieves knowledge of the internals of the Android Framework gives it a unique ability to narrow down the cause of each leak, helping developers dramatically reduce OutOfMemoryError crashes.",13,service,languages-and-frameworks,application and data,java-tools
https://stackshare.io/css-blocks,Service_8886,CSS Blocks,A component-oriented CSS authoring system by LinkedIn,76.5,0,False,"By combining an opinionated authoring system, build-time analysis and rewriting of templates, and a new type of CSS optimizer, css-blocks breathes new power and ease of use into the technologies and best practices that stylesheet developers already know and love.",1,service,libraries,application and data,javascript-framework-components
https://stackshare.io/deepsource,Service_11781,DeepSource,Static Analysis platform that helps you clean and secure code.,76.5,6,True,"DeepSource helps developers ship clean and secure code with powerful static analysis, OWASP Top 10 reporting, and Autofix. Trusted by thousands of startups, enterprises, and Fortune 500 companies.",5,service,build-test-deploy,devops,code-review
https://stackshare.io/twilio-video-app,Service_11880,Twilio Video App,"Open source video conferencing apps for iOS, Android and web (By Twilio)",76.5,0,False,"Open source video conferencing apps for iOS, Android and web. Deploy your own video collaboration app in five minutes or less. The purpose of these open source apps is to provide a more comprehensive demonstration of Programmable Video features.",0,service,collaboration,business tools,web-and-video-conferencing
https://stackshare.io/sqlpad,Service_4111,SqlPad,Run SQL in your browser and chart the results ,76.5,0,False,"A Node.js web app for writing and running SQL queries and visualizing the results. Supports Postgres, MySQL, SQL Server, Crate and Vertica.",0,service,data-stores,application and data,database-tools
https://stackshare.io/cloudability,Service_221,Cloudability,Cloud management made easy,76.5,11,False,"Cloudability aggregates expenditures into accessible and comprehensive reports, helps identify new opportunities for reducing spend and increasing cloud efficiency, offers budget alerts and recommendations via SMS and email, provides APIs for connecting cloud billing and usage data to any business or financial system, and more.",12,service,monitoring,devops,cloud-monitoring
https://stackshare.io/omnidb,Service_5029,OmniDB,An Open Source Web Tool for Database Management and Conversion,76.5,0,False,"OmniDB is a web tool that simplifies database management focusing on interactivity, designed to be powerful and lightweight.",1,service,data-stores,application and data,database-tools
https://stackshare.io/moqups,Service_1400,Moqups,Online mockups and wireframes made easy,76.4,0,True,"Achieve flow with our web app for creating mockups, wireframes and interactive prototypes that look great onscreen and on paper thanks to the Scalable Vector Graphics (SVG) technology.",14,service,design,business tools,interactive-mockups
https://stackshare.io/api-video,Service_9214,api.video,The API-first platform to build your own video product,76.2,0,True,"api.video is an API-first platform which enables developers to build, scale and operate on-demand and live video streaming in their own apps and platforms in minutes, with just a few lines of code.",1,service,assets-and-media,application and data,video-streaming
https://stackshare.io/strider,Service_2062,Strider,Open-Source Continuous Integration and Deployment Server ,76.2,11,False,Strider is an Open Source Continuous Deployment / Continuous Integration platform. It is written in Node.JS / JavaScript and uses MongoDB as a backing store. It is published under the BSD license.,3,service,build-test-deploy,devops,continuous-integration
https://stackshare.io/seo4ajax,Service_372,SEO4Ajax,Making Ajax SEO Friendly,76.0,0,True,"SEO4Ajax is a service that makes your Ajax/JavaScript/SPA site indexable from Google, other search engines and social networks.",5,service,application-utilities,utilities,seo-for-javascript
https://stackshare.io/otrs,Service_4012,OTRS,A customizable support desk software that manages workflows and structures communication,76.0,0,False,"It is a modern, flexible ticket and process management system
that allows service management professionals in any industry
to keep pace with today’s lightning-fast,results-driven business environment.",4,service,collaboration,business tools,issue-tracking
https://stackshare.io/percona-monitoring-and-management,Service_8023,Percona Monitoring and Management,"Free and open-source platform for managing and monitoring MySQL®, MariaDB® and MongoDB® performance",76.0,0,True,"It is a free and open-source platform for managing and monitoring MySQL®, MariaDB®, MongoDB® and PostgreSQL performance. You can run PMM in your own environment for maximum security and reliability. It provides thorough time-based analysis for MySQL, MariaDB, MongoDB and PostgreSQL servers to ensure that your data works as efficiently as possible.",9,service,data-stores,application and data,database-tools
https://stackshare.io/asciinema,Service_1135,Asciinema,"Record and share your terminal sessions, the right way",75.9,2,False,Asciinema is a free and open source solution for recording the terminal sessions and sharing them on the web.,4,service,application-utilities,utilities,terminal-recording
https://stackshare.io/flowbite,Service_40090,Flowbite,Open-source library of Tailwind CSS components,75.5,0,False,It is a design kit that can be used by web designers and developers to develop UI interfaces with Figma and Tailwind CSS.,15,service,languages-and-frameworks,application and data,ui-components
